java游戏开发+双休奖金,深圳前海百川投资管理咨询有限公司,本科,6K-8K,"['14薪', '五险一金', '全勤奖', '餐补', '房补']",1年以下
Odoo实施开发维护工程师,深圳市晶凯电子技术有限公司,本科,15K-30K,"['五险一金', '年底双薪', '全勤奖', '带薪年假', '员工旅游']",3-5年
系统维护工程师,彩讯科技股份有限公司,本科,10K-15K,"['周末双休', '五险一金', '通讯补助', '带薪年假', '节日福利']",3-5年
安卓开发工程师,智联RPO,本科,15K-30K,"['16薪', '带薪年假', '员工旅游', '五险一金', '定期团建']",3-5年
c++服务器工程师,深圳市丙火互娱科技有限公司,大专,13K-20K,"['五险一金', '弹性工作', '节日福利', '创业公司', '定期团建']",1-3年
IT审计与渗透测试岗(006009),中信银行股份有限公司信用卡中心,本科,薪资面议,"['五险一金', '绩效奖金', '年终分红', '加班补助', '通讯补助']",1-3年
软件测试工程师（可实习）,深圳市宇达计算机有限公司,学历不限,4K-6K,"['包住', '14薪', '公司重点项目', '大牛带队', '项目奖金']",不限
系统工程师,中国电子口岸数据中心深圳分中心,本科,6K-9K,"['周末双休', '五险一金', '年底双薪', '绩效奖金', '带薪年假']",不限
ios开发工程师,智联RPO,本科,15K-30K,"['16薪', '带薪年假', '员工旅游', '五险一金', '定期团建']",3-5年
游戏运维工程师,厦门乘三乘五网络科技有限公司,本科,15K-30K,"['五险一金', '弹性工作', '绩效奖金', '员工旅游', '节日福利']",3-5年
软件工程师（苹果项目）,深圳市精泰达科技有限公司,大专,16K-30K,"['五险一金', '绩效奖金', '包住', '通讯补助', '带薪年假']",5-10年
AI工程师,深圳市时维智能装备有限公司,本科,10K-18K,"['周末双休', '五险一金', '带薪年假', '不加班', '补充医疗保险']",不限
c++高级工程师,智联招聘（RPO&猎头）,本科,15K-30K,"['五险一金', '绩效奖金', '弹性工作', '不加班']",5-10年
Android开发工程师,上海易宝软件有限公司,本科,15K-20K,"['五险一金', '周末双休', '节日福利', '带薪年假']",1-3年
java助理工程师,智联RPO,本科,10K-15K,"['周末双休', '五险一金', '绩效奖金', '带薪年假', '节日福利']",1-3年
软件测试工程师,深圳尚米网络技术有限公司,本科,8K-10K,"['节日福利', '五险一金', '绩效奖金', '全勤奖', '员工旅游']",1-3年
应用软件工程师,深圳市致趣科技有限公司,本科,15K-25K,"['五险一金', '带薪年假', '弹性工作', '定期体检', '节日福利']",3-5年
java高级主任工程师,智联RPO,本科,20K-30K,"['周末双休', '五险一金', '绩效奖金', '带薪年假', '节日福利']",5-10年
高级系统运维工程师,深圳市建信筑和科技有限公司,本科,15K-20K,"['五险一金', '周末双休', '节日福利']",5-10年
夜间量化交易员/策略研发助理,深圳孤峰资产管理有限公司,本科,10K-15K,"['五险一金', '交通补助', '通讯补助', '餐补', '带薪年假']",1-3年
研发部门经理,深圳市安云信息科技有限公司,本科,15K-30K,"['周末双休', '五险一金', '加班补助', '餐补', '通讯补助']",5-10年
游戏运维工程师,广州非意网络科技有限公司,学历不限,15K-20K,"['五险一金', '年终分红', '周末双休', '项目奖金', '出国游']",不限
储备软件开发工程师,广州嘉为科技有限公司,本科,6K-8K,"['五险一金', '餐补', '通讯补助', '定期体检', '带薪年假']",不限
大数据开发工程师,智联RPO,本科,15K-25K,"['带薪年假', '五险一金', '500强', '周末双休', '节日福利']",3-5年
高薪聘请运维工程师,广州峰玉网络科技有限公司,学历不限,15K-30K,"['年底双薪', '绩效奖金', '年终分红', '包吃', '包住']",不限
Windows/C++软件工程师,深圳市海谱纳米光学科技有限公司,本科,15K-25K,"['五险一金', '试用期全额', '大牛带队', '带薪年假', '股票期权']",3-5年
数据分析师,深圳市华云中盛科技有限公司,本科,10K-15K,"['五险一金', '交通补助', '定期体检', '带薪年假', '通讯补助']",1-3年
软件开发工程师,深圳新飞通光电子技术有限公司,本科,10K-15K,"['五险一金', '年底双薪', '补充医疗保险', '定期体检', '带薪年假']",不限
视觉算法工程师,深圳市海谱纳米光学科技有限公司,硕士,15K-25K,"['五险一金', '带薪年假', '试用期全额', '定期团建', '大牛带队']",3-5年
交付测试工程师,北京易诚高科科技发展有限公司郑州分公司,本科,6K-12K,"['员工旅游', '定期体检', '周末双休', '弹性工作', '每年多次调薪']",1-3年
架构师,深圳市安居星信息科技有限公司,本科,15K-25K,"['周末双休', '五险一金', '绩效奖金', '年终分红', '带薪年假']",5-10年
金融量化研究员,深圳市稳益投资管理有限公司,硕士,10K-18K,"['周末双休', '五险一金', '全勤奖', '餐补', '节日福利']",1-3年
量化研究员,深圳市前海盛景资产管理有限公司,本科,10K-20K,[],不限
DevOps工程师,集思软件开发(深圳)有限公司,本科,8K-10K,"['五险一金', '年底双薪', '加班补助', '带薪年假', '弹性工作']",1-3年
阿斯麦ASML-软件系统测试工程师,北京外企德科人力资源服务上海有限公司,本科,12K-15K,['五险一金'],1-3年
算法工程师(NLP）,深圳市华云中盛科技有限公司,硕士,10K-20K,"['五险一金', '交通补助', '定期体检', '带薪年假', '通讯补助']",1-3年
php开发工程师,深圳市安鑫宝科技发展有限公司,大专,10K-15K,"['周末双休', '年底双薪', '全勤奖']",不限
大数据开发工程师,找料(深圳)供应链科技股份有限公司,本科,12K-20K,"['节日福利', '全勤奖', '五险一金']",3-5年
图像算法工程师,深圳市旭东数字医学影像技术有限公司,硕士,10K-20K,"['五险一金', '定期体检', '节日福利', '带薪年假', '加班补助']",无经验
量化系统开发工程师/技术总监招聘（高薪+双休+包吃+地铁周边）,深圳引力波量化科技有限公司,本科,15K-30K,"['五险一金', '绩效奖金', '定期体检', '节日福利', '周末双休']",1-3年
测试工程师,中科软科技股份有限公司,本科,6K-10K,"['五险一金', '餐补', '带薪年假', '定期体检', '员工旅游']",3-5年
数据分析专员,深圳市日创辉贸易有限公司,大专,6K-8K,"['周末双休', '五险一金', '年底双薪', '绩效奖金', '带薪年假']",1-3年
研究员(大宗商品),深圳市远一投资管理有限公司,本科,10K-15K,"['五险一金', '年终分红', '带薪年假', '周末双休', '节日福利']",3-5年
量化交易策略师（高薪+包吃+双休+地铁周边）,深圳引力波量化科技有限公司,本科,12K-15K,"['五险一金', '绩效奖金', '定期体检', '节日福利', '周末双休']",1-3年
数据研发工程师,深圳市世联土地房地产评估有限公司,本科,13K-18K,"['节日福利', '五险一金', '绩效奖金', '加班补助', '包住']",3-5年
上位机软件工程师,深圳市科尔诺电子科技有限公司,本科,10K-18K,"['五险一金', '年底双薪', '绩效奖金', '带薪年假', '定期体检']",3-5年
区块链解决方案规划专家,华为技术有限公司,本科,薪资面议,"['绩效奖金', '定期体检', '五险一金', '带薪年假']",5-10年
高级前端开发,深圳琼景科技有限公司,本科,15K-25K,[],5-10年
自动化测试及环境维护工程师,中科创达软件股份有限公司,本科,12K-17K,"['五险一金', '餐补', '交通补助', '公司重点项目', '带薪年假']",3-5年
自然语言处理工程师,深圳市奇信智能科技有限公司,本科,15K-25K,"['周末双休', '年底双薪', '年终分红', '包吃', '通讯补助']",3-5年
高级测试工程师,深圳市凌雄租赁服务有限公司,大专,10K-15K,"['五险一金', '高温补贴', '节日福利', '加班补助', '年底双薪']",3-5年
计算机应用,深圳市乾德企业管理咨询有限公司,大专,7K-9K,"['五险一金', '年底双薪', '绩效奖金', '加班补助', '包吃']",1-3年
大数据工程师,深圳市安云信息科技有限公司,本科,20K-30K,"['五险一金', '绩效奖金', '带薪年假', '定期体检', '通讯补助']",5-10年
图像标注师,深圳哲彦信息技术有限公司,大专,4.5K-5.5K,"['五险一金', '节日福利', '带薪年假', '员工旅游', '定期体检']",1-3年
人脸识别算法工程师(J31442),碧桂园控股,学历不限,薪资面议,"['带薪年假', '公司重点项目', '五险一金', '通讯补助', '绩效奖金']",不限
web全栈工程师,北京信达电通科技发展有限公司,大专,10K-15K,"['五险一金', '节日福利', '员工旅游', '带薪年假', '绩效奖金']",1-3年
前端开发,成都迈思信息技术有限公司,大专,10K-15K,"['无试用期', '五险一金', '周末双休']",3-5年
量化研究员,深圳市猛犸资产管理有限公司,硕士,10K-20K,"['五险一金', '全勤奖', '餐补', '房补', '带薪年假']",1-3年
数据分析专员,深圳优品科技有限公司,大专,6K-9K,"['五险一金', '加班补助', '全勤奖', '餐补', '通讯补助']",不限
数据分析工程师,深圳市众诚品业科技有限公司,本科,9K-14K,"['五险一金', '年底双薪', '绩效奖金', '带薪年假', '定期体检']",1-3年
嵌入式软件工程师（终端方向）,成都大农科技有限公司,本科,15K-20K,"['年底双薪', '五险一金', '弹性工作', '带薪年假', '节日福利']",5-10年
解决方案架构师（能源行业）,华为技术有限公司,本科,薪资面议,"['绩效奖金', '定期体检', '五险一金', '带薪年假']",5-10年
生物/化学信息学和数据分析研究人员,北京科辉智药生物科技有限责任公司深圳分公司,硕士,12K-20K,[],3-5年
系统集成工程师（Linux运维方向）,深圳市康拓普信息技术有限公司,本科,15K-30K,"['五险一金', '绩效奖金', '餐补', '通讯补助', '带薪年假']",3-5年
系统测试工程师（产品一部）,深圳市恒扬数据股份有限公司,本科,9K-15K,"['每年多次调薪', '五险一金', '绩效奖金', '加班补助', '全勤奖']",1-3年
量化投资经理,深圳数字动能信息技术有限公司,硕士,15K-20K,"['五险一金', '绩效奖金', '带薪年假']",3-5年
计算机视觉算法,深圳方德人力资源服务有限公司,本科,30K-50K,"['五险一金', '绩效奖金', '带薪年假', '节日福利', '员工旅游']",1-3年
深度学习算法工程师（空间轨迹挖掘方向）,成都路行通信息技术有限公司,本科,20K-40K,"['五险一金', '企业大学', '节日福利', '带薪年假', '餐补']",3-5年
高级摄像机软件测试工程师,深圳快捷达贸易有限公司,大专,10K-15K,"['五险一金', '年底双薪', '加班补助', '交通补助', '带薪年假']",1-3年
软件测试工程师,亿嘉和科技股份有限公司,本科,15K-20K,"['五险一金', '交通补助', '带薪年假', '包吃', '包住']",3-5年
（大数据）项目技术专员,上海慕悉玛商务咨询有限公司,本科,7K-10K,"['五险一金', '绩效奖金', '带薪年假', '定期体检', '员工旅游']",不限
储备软件工程师,上海宝钢工业技术服务有限公司湛江分公司,本科,1.5K-3K,[],无经验
大数据运维工程师,中软国际科技服务有限公司,本科,薪资面议,"['五险一金', '绩效奖金', '周末双休', '定期体检', '弹性工作']",1-3年
测试工程师,北京铭泰金科信息技术有限公司,本科,8K-15K,"['五险一金', '绩效奖金', '餐补', '带薪年假']",3-5年
运维值班人员,北京云族佳科技有限公司,大专,8K-15K,"['五险一金', '餐补', '节日福利', '员工旅游', '带薪年假']",1-3年
测试开发工程师,中核(深圳)能源科技有限公司,大专,10K-15K,"['五险一金', '年终分红', '员工旅游', '周末双休', '餐补']",1-3年
大数据开发工程师,地上铁租车(深圳)有限公司,本科,20K-30K,"['节日福利', '五险一金', '全勤奖', '餐补', '通讯补助']",3-5年
2020校招岗位,深圳安科高技术股份有限公司,本科,1K以下,"['五险一金', '带薪年假', '定期体检', '周末双休', '14薪']",无经验
量化投资总监,深圳数字动能信息技术有限公司,硕士,15K-20K,"['五险一金', '绩效奖金', '带薪年假']",3-5年
Web前端开发工程师-2020校园招聘(J12533),深圳依时货拉拉科技有限公司,本科,10K-15K,"['五险一金', '股票期权', '加班补助', '弹性工作', '大牛带队']",无经验
"全景影像系统（AVM,360）图像算法工程师",深圳市合正汽车电子有限公司,硕士,20K-30K,"['餐补', '带薪年假', '节日福利', '五险一金', '绩效奖金']",3-5年
"全景影像系统（AVM,360）图像处理工程师",深圳市合正汽车电子有限公司,硕士,20K-30K,"['餐补', '带薪年假', '节日福利', '五险一金', '绩效奖金']",3-5年
博士后,深圳市金奥博科技股份有限公司,博士,30K-50K,"['定期体检', '高温补贴', '节日福利', '五险一金', '加班补助']",不限
运维工程师,中核(深圳)能源科技有限公司,大专,10K-15K,"['五险一金', '年终分红', '员工旅游', '周末双休', '餐补']",1-3年
C++服务器端开发工程师,深圳市速美特电子科技有限公司,本科,10K-15K,"['五险一金', '包住', '带薪年假', '员工旅游', '节日福利']",1-3年
运维工程师,深圳证券时报社有限公司,本科,10K-15K,"['五险一金', '年底双薪', '绩效奖金', '交通补助', '通讯补助']",3-5年
高级前端工程师-EMP平台,深圳市梦网科技发展有限公司,本科,15K-20K,[],3-5年
Golang开发工程师,深圳市智慧盾科技有限公司,大专,12K-22K,"['五险一金', '年底双薪', '带薪年假', '节日福利', '员工旅游']",3-5年
图像处理/视频算法工程师 ,深圳方德人力资源服务有限公司,本科,20K-40K,"['五险一金', '绩效奖金', '带薪年假', '节日福利', '员工旅游']",3-5年
金融研究员,大连华讯投资股份有限公司深圳分公司,本科,8K-15K,"['五险一金', '绩效奖金', '带薪年假', '节日福利', '全勤奖']",1-3年
运维工程师-2020校园招聘(J12620),深圳依时货拉拉科技有限公司,学历不限,10K-15K,[],不限
市场调研专员,深圳市时商创展科技有限公司,本科,8K-12K,"['五险一金', '带薪年假', '节日福利', '定期体检', '员工旅游']",1-3年
前端开发工程师,中软国际科技服务有限公司,本科,薪资面议,"['五险一金', '绩效奖金', '周末双休', '定期体检', '弹性工作']",1-3年
测试工程师,北京文思海辉金信软件有限公司,本科,10K-15K,"['五险一金', '带薪年假', '弹性工作', '补充医疗保险', '定期体检']",3-5年
运维开发工程师,中软国际科技服务有限公司,本科,薪资面议,"['五险一金', '节日福利', '带薪年假', '免费班车', '周末双休']",3-5年
大数据课程运营经理,伍壹叁在线教育(深圳)有限公司,本科,15K-25K,"['五险一金', '年终分红', '加班补助', '全勤奖', '带薪年假']",3-5年
java开发工程师,中软国际科技服务有限公司,本科,薪资面议,"['五险一金', '餐补', '弹性工作', '定期体检', '周末双休']",3-5年
java中级开发工程师,海南自贸区椰云网络科技有限公司深圳分公司,本科,15K-20K,"['五险一金', '弹性工作', '节日福利', '创业公司', '大牛带队']",5-10年
算法工程师,深圳市安云信息科技有限公司,本科,25K-40K,"['五险一金', '绩效奖金', '带薪年假', '定期体检', '通讯补助']",5-10年
硬件测试工程师,亿嘉和科技股份有限公司,本科,15K-20K,"['五险一金', '交通补助', '带薪年假', '包吃', '包住']",3-5年
ios开发工程师,智联RPO,本科,15K-25K,"['五险一金', '周末双休', '全额公积金', '包吃', '包住']",不限
linux运维工程师,深圳点筹农业供应链有限公司,大专,8K-15K,"['餐补', '五险一金', '员工旅游', '全勤奖', '绩效奖金']",3-5年
测试/可靠性工程师,深圳过期更新信息技术有限公司,大专,6K-8K,"['五险一金', '年底双薪', '绩效奖金', '带薪年假', '员工旅游']",1-3年
解决方案架构师（智能制造）,华为技术有限公司,本科,薪资面议,"['绩效奖金', '定期体检', '五险一金', '带薪年假']",5-10年
少儿编程讲师,深圳市小黑客教育科技有限公司,大专,6K-10K,"['五险一金', '通讯补助', '弹性工作', '员工旅游', '节日福利']",不限
31504-中间件产品高级咨询顾问（深圳/北京）,深圳市腾讯计算机系统有限公司,学历不限,薪资面议,[],无经验
腾讯自动化测试（外包岗）,中软国际科技服务有限公司,大专,薪资面议,"['五险一金', '节日福利', '周末双休', '带薪年假', '免费班车']",3-5年
Oracle DBA,恩斯迈电子（深圳）有限公司,大专,8K-15K,"['五险一金', '绩效奖金', '包住', '带薪年假', '节日福利']",1-3年
系统运维工程师,上海菲信通信服务股份有限公司,本科,10K-15K,['五险一金'],1-3年
数据测试工程师,北京文思海辉金信软件有限公司,本科,8K-12K,"['五险一金', '带薪年假', '定期体检']",1-3年
图像识别算法工程师,深圳方德人力资源服务有限公司,本科,20K-30K,"['五险一金', '绩效奖金', '带薪年假', '节日福利', '员工旅游']",3-5年
测试工程师,中软国际科技服务有限公司,本科,薪资面议,"['五险一金', '包吃', '餐补', '带薪年假', '补充医疗保险']",5-10年
【腾讯】数据库运维工程师/系统运维工程师,中软国际科技服务有限公司,大专,薪资面议,"['五险一金', '节日福利', '员工旅游', '免费班车', '餐补']",3-5年
linux系统工程师,金元证券股份有限公司,学历不限,15K-20K,"['五险一金', '补充医疗保险', '定期体检', '周末双休', '节日福利']",1-3年
APK检测,中软国际科技服务有限公司,本科,薪资面议,"['五险一金', '绩效奖金', '周末双休', '定期体检', '弹性工作']",1-3年
31504-自研上云业务运维工程师,深圳市腾讯计算机系统有限公司,学历不限,薪资面议,[],无经验
28604-114 微信支付中小商家应用开发工程师（深圳）,深圳市腾讯计算机系统有限公司,学历不限,薪资面议,[],无经验
22989-腾讯云容器高级工程师（深圳、北京）,深圳市腾讯计算机系统有限公司,学历不限,薪资面议,[],无经验
java 开发,深圳市德科信息技术有限公司,本科,10K-15K,"['周末双休', '五险一金', '节日福利', '带薪年假', '员工旅游']",3-5年
系统驱动测试工程师,OPPO广东移动通信有限公司,本科,15K-20K,"['节日福利', '住房补贴', '五险一金', '带薪年假', '免费班车']",不限
数据分析(技术方向)-2020校园招聘,深圳依时货拉拉科技有限公司,本科,10K-15K,[],无经验
运维工程师,深圳市安居星信息科技有限公司,大专,8K-15K,"['五险一金', '全勤奖', '节日福利', '绩效奖金', '周末双休']",3-5年
开发岗,金元证券股份有限公司,本科,6K-10K,"['五险一金', '补充医疗保险', '定期体检', '周末双休', '节日福利']",无经验
Golang开发工程师,FORISLIMITED,本科,30K-40K,"['五险一金', '带薪年假', '弹性工作', '生日福利', '创业公司']",5-10年
DSJ-高级大数据挖掘与分析工程师（分析方向）,顺丰科技有限公司,本科,薪资面议,"['五险一金', '餐补', '定期体检', '节日福利', '通讯补助']",5-10年
测试初级（本科）,深圳市德科信息技术有限公司,本科,7K-12K,"['五险一金', '带薪年假', '员工旅游', '节日福利', '周末双休']",1-3年
DSJ-大数据挖掘与分析工程师（分析方向）,顺丰科技有限公司,本科,薪资面议,"['五险一金', '餐补', '定期体检', '节日福利', '通讯补助']",3-5年
运维工程师（深圳）,北京易掌云峰科技有限公司,大专,7K-14K,"['五险一金', '年底双薪', '带薪年假', '弹性工作', '补充医疗保险']",3-5年
java工程师,深圳市德科信息技术有限公司,本科,9K-18K,"['每年多次调薪', '五险一金', '周末双休', '年底双薪', '带薪年假']",1-3年
移动端测试工程师,深圳市德科信息技术有限公司,本科,10K-20K,"['五险一金', '带薪年假', '员工旅游', '节日福利', '周末双休']",3-5年
etl开发工程师（大数据开发）,北京伯智科技有限公司,本科,15K-25K,"['五险一金', '弹性工作', '员工旅游', '周末双休']",3-5年
数据分析和数据挖掘,深圳市睿服科技有限公司,本科,10K-15K,"['五险一金', '年终分红', '加班补助', '带薪年假', '弹性工作']",3-5年
项目经理岗（机构业务）,金元证券股份有限公司,硕士,7K-10K,"['五险一金', '补充医疗保险', '定期体检', '周末双休', '节日福利']",无经验
大数据工程师1,深圳市德科信息技术有限公司,本科,10K-20K,"['五险一金', '带薪年假', '节日福利', '员工旅游', '周末双休']",3-5年
应用运维管理岗,深圳证券通信有限公司,本科,25K-50K,"['五险一金', '绩效奖金', '定期体检']",5-10年
数据分析专员,深圳市时商创展科技有限公司,本科,8K-12K,"['五险一金', '绩效奖金', '年终奖金', '定期体检', '节日福利']",1-3年
资深测试工程师（交易结算事业部）,深圳证券通信有限公司,本科,20K-33K,"['五险一金', '绩效奖金', '定期体检']",5-10年
算法工程师/高级软件工程师,深圳市创客火科技有限公司,本科,20K-30K,"['五险一金', '绩效奖金', '加班补助', '餐补', '包住']",3-5年
运维监控工程师,深圳市鹏网技术有限公司,大专,6K-10K,"['五险一金', '带薪年假', '加班补助', '包住', '免费班车']",1-3年
DSJ-高级人工智能与机器学习工程师,顺丰科技有限公司,硕士,薪资面议,"['五险一金', '餐补', '定期体检', '节日福利', '通讯补助']",5-10年
前端开发工程师-小程序【腾讯外包】,中软国际科技服务有限公司,本科,薪资面议,"['五险一金', '加班补助', '免费班车', '节日福利', '周末双休']",1-3年
web前端开发,深圳市德科信息技术有限公司,本科,10K-15K,"['周末双休', '五险一金', '节日福利', '带薪年假', '员工旅游']",3-5年
运维开发工程师,深圳证券通信有限公司,本科,16K-23K,"['五险一金', '补充医疗保险', '定期体检', '绩效奖金', '通讯补助']",1-3年
加急-游戏后台开发（linux开发）,深圳市法本信息技术股份有限公司,大专,10K-15K,"['五险一金', '带薪年假', '绩效奖金', '弹性工作', '定期体检']",3-5年
算法工程师.,博彦科技股份有限公司,本科,10K-15K,"['五险一金', '节日福利', '大牛带队', '免费班车', '周末双休']",1-3年
安卓系统工程师,智联RPO,本科,15K-30K,"['五险一金', '年底双薪', '绩效奖金', '项目奖金', '公司重点项目']",不限
股票量化研究全职/实习生,深圳诚奇资产管理有限公司,本科,10K-15K,"['弹性工作', '年终分红', '员工旅游', '绩效奖金', '年底双薪']",不限
性能测试工程师,京北方信息技术股份有限公司,本科,15K-20K,"['五险一金', '绩效奖金', '餐补', '员工旅游', '节日福利']",5-10年
资深搜索产品经理,深圳市环球易购电子商务有限公司,本科,25K-50K,"['节日福利', '全勤奖', '绩效奖金']",3-5年
DSJ-运筹优化算法工程师,顺丰科技有限公司,硕士,薪资面议,"['五险一金', '餐补', '定期体检', '节日福利', '通讯补助']",5-10年
测试,深圳市德科信息技术有限公司,本科,8K-16K,"['年底双薪', '节日福利', '带薪年假', '五险一金', '周末双休']",3-5年
急聘测试工程师,深圳市博悦科创科技有限公司,本科,10K-15K,"['五险一金', '年底双薪', '员工旅游', '定期体检', '周末双休']",3-5年
golang后端程序开发工程师,深圳市宏立智铭科技有限公司,学历不限,20K-30K,"['五险一金', '绩效奖金', '带薪年假', '周末双休', '大牛带队']",不限
h5前端开发工程师,深圳市睿服科技有限公司,本科,10K-17K,['五险一金'],3-5年
DSJ-人工智能与机器学习工程师,顺丰科技有限公司,硕士,薪资面议,"['五险一金', '餐补', '定期体检', '节日福利', '通讯补助']",3-5年
后端开发实习生 - 直播,北京字节跳动科技有限公司,本科,5K-9K,['弹性工作'],不限
大数据运维工程师,深圳证券通信有限公司,本科,20K-30K,"['五险一金', '绩效奖金', '定期体检']",1-3年
运维工程师-2020校园招聘(J12620),深圳依时货拉拉科技有限公司,学历不限,10K-15K,"['五险一金', '加班补助', '带薪年假', '节日福利', '创业公司']",不限
c++开发工程师,深圳市睿服科技有限公司,本科,13K-17K,"['五险一金', '带薪年假', '弹性工作', '定期体检', '节日福利']",3-5年
电力大数据算法工程师（急招）,深圳华工能源技术有限公司,硕士,10K-15K,"['五险一金', '年底双薪', '带薪年假', '弹性工作', '创业公司']",1-3年
性能测试工程师(交易结算事业部）,深圳证券通信有限公司,本科,26K-36K,"['绩效奖金', '五险一金', '周末双休', '带薪年假', '节日福利']",5-10年
【腾讯】数据分析师（外包）,中软国际科技服务有限公司,大专,薪资面议,"['五险一金', '节日福利', '带薪年假', '周末双休', '定期体检']",1-3年
算法工程师,浙江赛思电子科技有限公司,本科,10K-15K,"['五险一金', '员工旅游', '弹性工作', '周末双休', '节日福利']",不限
大数据工程师,深圳市德科信息技术有限公司,本科,10K-15K,"['五险一金', '带薪年假', '节日福利', '员工旅游', '周末双休']",3-5年
BK22TG-数据分析岗,平安银行股份有限公司信用卡中心,本科,薪资面议,"['五险一金', '年底双薪', '绩效奖金']",1-3年
大数据工程师,深圳市德科信息技术有限公司,本科,10K-20K,"['五险一金', '带薪年假', '员工旅游', '节日福利', '周末双休']",3-5年
系统运维工程师-深圳/广州（广东钛马车联网）,广东钛马车联网信息科技有限公司,本科,10K-20K,"['周末双休', '五险一金', '餐补', '带薪年假', '定期体检']",3-5年
流媒体工程师,深圳市杰思创视讯科技有限公司,本科,10K-15K,"['五险一金', '餐补', '带薪年假', '员工旅游', '项目奖金']",1-3年
PHP-后端开发工程师【腾讯外包】,中软国际科技服务有限公司,大专,薪资面议,"['五险一金', '加班补助', '免费班车', '节日福利', '周末双休']",3-5年
it运维工程师,深圳市联恒星科技有限公司,本科,15K-22K,"['五险一金', '定期体检', '年底双薪', '员工旅游', '节日福利']",1-3年
运维工程师,青牛智胜(深圳)科技有限公司,大专,10K-15K,"['五险一金', '年底双薪', '加班补助', '员工旅游', '通讯补助']",3-5年
嵌入式工程师,深圳市工匠社科技有限公司,本科,10K-15K,"['五险一金', '年底双薪', '加班补助', '带薪年假', '弹性工作']",1-3年
腾讯社交广告爬虫开发,深圳明辉智能技术有限公司,本科,10K-17K,"['五险一金', '每年13薪', '全勤奖', '带薪年假']",1-3年
大数据开发工程师,深圳市德科信息技术有限公司,大专,10K-20K,"['年底双薪', '五险一金', '周末双休', '加班补助', '带薪年假']",3-5年
Web前端开发工程师-2020校园招聘(J12533),深圳依时货拉拉科技有限公司,学历不限,10K-15K,"['五险一金', '加班补助', '带薪年假', '节日福利', '创业公司']",1年以下
运维工程师,深圳市宏立智铭科技有限公司,大专,15K-25K,"['五险一金', '绩效奖金', '带薪年假', '周末双休', '大牛带队']",3-5年
售前工程师,北京嘉连勤科技有限公司,大专,10K-15K,"['绩效奖金', '带薪年假', '节日福利', '六险一金', '周末双休']",1-3年
高级数据分析师,OPPO广东移动通信有限公司,本科,30K-50K,[],3-5年
Unity游戏开发+入驻腾讯+优质福利,中软国际科技服务有限公司,大专,薪资面议,"['员工旅游', '免费班车', '节日福利', '五险一金', '餐补']",1-3年
C++开发工程师,深圳市丽海弘金科技有限公司,本科,12K-18K,"['创业公司', '五险一金', '加班补助', '带薪年假', '定期体检']",1-3年
BI开发工程师#,深圳市德科信息技术有限公司,大专,10K-15K,"['五险一金', '员工旅游', '节日福利', '带薪年假', '周末双休']",3-5年
光学视觉交互工程师,深圳未来立体科技有限公司,本科,10K-15K,"['五险一金', '带薪年假', '节日福利', '项目奖金', '大牛带队']",3-5年
软件工程师,深圳吉阳智能科技有限公司,本科,12K-24K,"['五险一金', '年底双薪', '绩效奖金', '带薪年假', '节日福利']",1-3年
运维工程师,深圳市瑞云科技有限公司,本科,9K-13K,"['五险一金', '年底双薪', '定期体检', '节日福利', '周末双休']",3-5年
算法工程师,找料(深圳)供应链科技股份有限公司,本科,12K-20K,"['节日福利', '全勤奖', '五险一金']",3-5年
前端开发工程师-需求管理系统【腾讯外包】,中软国际科技服务有限公司,本科,薪资面议,"['五险一金', '加班补助', '免费班车', '节日福利', '周末双休']",1-3年
运维工程师助理,OPPO广东移动通信有限公司,本科,6K-12K,"['免费班车', '五险一金', '员工旅游', '绩效奖金', '定期体检']",1-3年
风控策略分析师（2020届校招-深圳）,马上消费金融股份有限公司,本科,8K-15K,"['绩效奖金', '五险一金', '周末双休', '餐补', '定期体检']",无经验
高性能计算架构工程师 - 抖音（移动端推理引擎方向）,北京字节跳动科技有限公司,本科,35K-65K,['弹性工作'],5-10年
后台开发工程师 - 创新工具,北京字节跳动科技有限公司,本科,20K-40K,['弹性工作'],1-3年
测试工程师,小柚互动(深圳)科技有限公司,大专,10K-15K,"['五险一金', '绩效奖金', '年终分红', '弹性工作', '周末双休']",1-3年
大数据初中高级工程师,深圳市德科信息技术有限公司,大专,12K-22K,"['每年多次调薪', '五险一金', '周末双休', '年底双薪', '带薪年假']",3-5年
运维工程师,深圳市德科信息技术有限公司,本科,10K-15K,"['周末双休', '五险一金', '节日福利', '带薪年假', '员工旅游']",1-3年
自动化测试,中软国际科技服务有限公司,本科,薪资面议,['五险一金'],1-3年
前端开发工程师,深圳市法本信息技术股份有限公司,大专,10K-15K,"['五险一金', '绩效奖金', '带薪年假', '节日福利']",3-5年
PHP开发,中软国际科技服务有限公司,本科,薪资面议,"['五险一金', '交通补助', '带薪年假', '定期体检', '补充医疗保险']",1-3年
 测试,深圳市德科信息技术有限公司,本科,8K-16K,"['员工旅游', '带薪年假', '节日福利', '周末双休', '全勤奖']",3-5年
大数据工程师（初中高级）,深圳市德科信息技术有限公司,本科,13K-21K,"['每年多次调薪', '五险一金', '周末双休', '年底双薪', '带薪年假']",3-5年
高级测试开发工程师（WEB开发方向）,北京字节跳动科技有限公司,本科,20K-40K,[],3-5年
增值产品开发工程师,深圳市创联测试技术有限公司,大专,4K-6K,"['包住', '14薪', '大牛带队', '项目奖金', '周末双休']",不限
